user_id,item_id,rating,timestamp,product_category
A33HBPL7Q6SZMG,0972683275,5.0,1385337600,electronics
A22JDDJB1ZLGGZ,0972683275,5.0,1372636800,electronics
A39PZJCRS98E6P,0972683275,5.0,1316908800,electronics
A17S5ODXALEGVP,0972683275,5.0,1325376000,electronics
A2WAXINV2ODKUQ,0972683275,5.0,1373846400,electronics
A23X08KRDJKF7,0972683275,5.0,1388016000,electronics
A15FPN5N8TI3Q8,0972683275,3.0,1361059200,electronics
A1ZD73MDX4POAY,0972683275,5.0,1336521600,electronics
A1EDI0X3GI1SK7,0972683275,5.0,1323993600,electronics
A3BMUBUC1N77U8,0972683275,4.0,1385164800,electronics
A1WSLZ5AVVHLRX,0972683275,5.0,1370476800,electronics
A2ZBW1GVAXYGNI,0972683275,1.0,1359504000,electronics
A3H4C425X1H2H9,0972683275,5.0,1402358400,electronics
A17D7RRY5F6Q6E,0972683275,4.0,1369267200,electronics
AYL6T95NTTYCT,0972683275,1.0,1343260800,electronics
ARG1JEPRCUDQT,0972683275,5.0,1381190400,electronics
A3BPE4JK9G2SIE,0972683275,5.0,1351296000,electronics
AVRFGGCCCR6QU,0972683275,4.0,1283126400,electronics
ARW08E970C4A4,0972683275,3.0,1379203200,electronics
AKUNHU70LFK6E,0972683275,5.0,1375660800,electronics
A156MPSDULFFO5,0972683275,4.0,1311292800,electronics
A1RJD803EYM353,0972683275,5.0,1360454400,electronics
A3UOSOCRKS3WIH,0972683275,5.0,1368316800,electronics
AWE6E7DWGGWN7,0972683275,5.0,1365465600,electronics
A3PRSCGIX3NY0X,0972683275,5.0,1388448000,electronics
A1RGY08MHYC8AG,0972683275,4.0,1377907200,electronics
AQJ9VAGG0QKEH,0972683275,5.0,1374364800,electronics
A3NFODKXP6LXLV,0972683275,5.0,1400457600,electronics
A36JCYNJG4Q2W6,0972683275,5.0,1293580800,electronics
A2XPU8EMY19NBQ,0972683275,3.0,1315008000,electronics
A1FAOXB8IJS99K,0972683275,5.0,1326412800,electronics
A19X9H8DC3U31K,0972683275,5.0,1360972800,electronics
A32XX53PIYV78T,0972683275,4.0,1304812800,electronics
A1G1B7UE7D675U,0972683275,5.0,1383955200,electronics
A778X9CUE16YO,0972683275,4.0,1393977600,electronics
A1E9C49T7E6GKV,0972683275,5.0,1377475200,electronics
A2G2K3OC74CPFZ,0972683275,5.0,1311465600,electronics
A371ZZ95ZQEIZV,0972683275,4.0,1389052800,electronics
A17BX6ISOLKLXM,0972683275,4.0,1294617600,electronics
A1SJ4E4I684N6M,0972683275,5.0,1377561600,electronics
A3A5LQ5T7M7I8V,0972683275,5.0,1346716800,electronics
A18SGGRTJKKHR3,0972683275,3.0,1317168000,electronics
A2ZSAJ28QS6Z68,0972683275,5.0,1357257600,electronics
A2UUNC4CW16062,0972683275,3.0,1361232000,electronics
A7060R14RJF3I,0972683275,4.0,1368835200,electronics
AIHN98QLUVU7E,0972683275,5.0,1325116800,electronics
A3RCX7Z7I9G2MF,0972683275,5.0,1388966400,electronics
A1JLEDHBYBOLG2,0972683275,5.0,1321488000,electronics
A3GG0HR8199P8Z,0972683275,1.0,1336348800,electronics
A3R0H2RJY9DM99,0972683275,5.0,1325116800,electronics
A26QCCO0101CO1,0972683275,5.0,1361404800,electronics
APBF796U7GUTV,0972683275,5.0,1331942400,electronics
A3T1DE9OZLLLWG,0972683275,1.0,1360454400,electronics
AUCYYUP15XJA,0972683275,5.0,1367884800,electronics
A14V9YT3C4QRPW,0972683275,4.0,1366156800,electronics
A1HRZF7BQSCLUC,0972683275,4.0,1354665600,electronics
AZPT44204EODM,0972683275,5.0,1393113600,electronics
A1TDQTL9185HTU,0972683275,5.0,1404777600,electronics
A6DI4IE8MKFYR,0972683275,5.0,1363219200,electronics
A1CE42YCMQ3FEX,0972683275,4.0,1365724800,electronics
A1VYNYUM57GAM0,0972683275,5.0,1384905600,electronics
A1C1XLRK3R841B,0972683275,5.0,1384819200,electronics
AF6352V65ZNG1,0972683275,4.0,1386201600,electronics
AFS5ZGZ2M3ZGV,0972683275,5.0,1379721600,electronics
AH5FPXRBVFP0B,0972683275,5.0,1364083200,electronics
A1FXZJ8ZMQLYBS,0972683275,5.0,1322524800,electronics
A2HLNXOYLMERTC,0972683275,5.0,1397606400,electronics
A2ULCET06LOPBB,0972683275,5.0,1369785600,electronics
A95VB9FYXW5XJ,0972683275,5.0,1391990400,electronics
A3CCITVF0WL6KE,0972683275,5.0,1357689600,electronics
AYZ54MQJUM3NV,0972683275,5.0,1404000000,electronics
AYQNWE3AX4H08,0972683275,5.0,1374105600,electronics
A3P2ZN0QGUALHG,0972683275,5.0,1310515200,electronics
AS2KRDSIWBM2P,0972683275,4.0,1354233600,electronics
ALL8RBDZK0WWO,0972683275,4.0,1357257600,electronics
A33MVR4OT3321,0972683275,5.0,1357603200,electronics
A3P24ZSF9IQRJJ,0972683275,5.0,1402617600,electronics
A2YYH2I9S9TUCM,0972683275,5.0,1379203200,electronics
A3PY6TQYAZG7MB,0972683275,5.0,1306886400,electronics
A7SPHMIUOO3H1,0972683275,4.0,1399075200,electronics
A1JI3XL5ME8CWM,0972683275,4.0,1336435200,electronics
AIRPOKZ4206EG,0972683275,5.0,1369008000,electronics
A320EVMBXQI9B8,0972683275,2.0,1367193600,electronics
AQBLWW13U66XD,0972683275,5.0,1375574400,electronics
A2JQZJVI9DS6R6,0972683275,5.0,1317686400,electronics
AEBGTLDMLWZO4,0972683275,5.0,1404604800,electronics
A70MDVX1NI1MM,0972683275,5.0,1324684800,electronics
A1WT0YXXFDUY46,0972683275,5.0,1393286400,electronics
A2DO34E3J21CRT,0972683275,5.0,1311724800,electronics
A1079KKA0AXSL3,0972683275,4.0,1326067200,electronics
A3NNSGACHBM7MK,0972683275,4.0,1330128000,electronics
A3CK3T0E4C99CJ,0972683275,5.0,1341014400,electronics
AUKEU9CW56TT4,0972683275,5.0,1396828800,electronics
A3UNB8ASV0YNCN,0972683275,4.0,1332374400,electronics
A2BWX768VJ5QFS,0972683275,5.0,1298678400,electronics
AYIMC83D50LGH,0972683275,5.0,1394064000,electronics
A21VE3LW3ZQ7KZ,0972683275,4.0,1402531200,electronics
A2IYE9D2TEIDYV,0972683275,5.0,1371600000,electronics
A1Z3FKFCMLSMG3,0972683275,4.0,1323302400,electronics
A28YQET4K11XVA,0972683275,4.0,1312934400,electronics
AYRHK2GGO4VFU,0972683275,5.0,1337299200,electronics
A3130BH1Z7OPD2,0972683275,3.0,1354147200,electronics
AGWAOGY3WTN4X,0972683275,5.0,1364428800,electronics
A1L5LHGAUIIEOU,0972683275,5.0,1345161600,electronics
A23A7OH3AM0PDA,0972683275,4.0,1296086400,electronics
A12AU3CNAWYO5D,0972683275,5.0,1356220800,electronics
A5O0P0JV6PLU3,0972683275,5.0,1353801600,electronics
A3TY97QXQ6ZFSQ,0972683275,4.0,1291766400,electronics
A2LKVJ3HM9FKUE,0972683275,5.0,1404604800,electronics
A35QI2GKW8K230,0972683275,1.0,1284595200,electronics
A4VTUX8VGLMAW,0972683275,5.0,1332201600,electronics
A27X48PMUGK6U4,0972683275,5.0,1290211200,electronics
A36B6D7RXI94JR,0972683275,5.0,1364774400,electronics
A2KQDWZZUBBNOJ,0972683275,4.0,1306800000,electronics
AW90C3YRHB3TG,0972683275,1.0,1355616000,electronics
A2IXNEHMM685C9,0972683275,3.0,1380844800,electronics
A27XULAA9X5ZGQ,0972683275,5.0,1329436800,electronics
A3OB8MSEUT2B0F,0972683275,5.0,1327795200,electronics
A4CUFSZBWO8HR,0972683275,2.0,1394582400,electronics
A3DIXHIECTEKV2,0972683275,2.0,1342051200,electronics
A1BAAIX0K2960C,0972683275,5.0,1377129600,electronics
A3TTQNM920Q30O,0972683275,5.0,1362614400,electronics
AWYAJCVLQNJK8,0972683275,5.0,1327276800,electronics
A3IIGCFLKVFW8M,0972683275,5.0,1393459200,electronics
A1C4BMQQXOQD80,0972683275,4.0,1366588800,electronics
A2NJJGX3EMM4KB,0972683275,5.0,1373068800,electronics
A1YFZQQLQ3QZHK,0972683275,2.0,1333843200,electronics
ATWS0VHG8NOUZ,0972683275,5.0,1327881600,electronics
AYGDF2QFY2ZZ3,0972683275,5.0,1379721600,electronics
A2063NNYWR4B7J,0972683275,4.0,1313539200,electronics
A108UXJTIV8XXY,0972683275,5.0,1404864000,electronics
A35TCV053U9AHN,0972683275,4.0,1399161600,electronics
A3ON9HIKV7GO6K,0972683275,5.0,1286582400,electronics
A13S3RBHK5T968,0972683275,5.0,1370563200,electronics
A20VSTDILG9K7H,0972683275,4.0,1402617600,electronics
A1Y7I43UEGKDN7,0972683275,4.0,1320278400,electronics
A3LUBQ6HTHQC9C,0972683275,4.0,1352332800,electronics
AGG3RTQFN3OJ4,0972683275,5.0,1311465600,electronics
A1EWPEGJYIX23N,0972683275,5.0,1360281600,electronics
AVOYMPC2XY63V,0972683275,5.0,1297814400,electronics
A3VKO21KYDJQ2W,0972683275,3.0,1310428800,electronics
A1MSO6LERG39PC,0972683275,5.0,1347494400,electronics
A20Q4FIBCAG2ZV,0972683275,5.0,1366848000,electronics
A2LDAK4G15UOQ6,0972683275,4.0,1354147200,electronics
A1980MGZXSGJP,0972683275,5.0,1361059200,electronics
AQI418NDK5GF3,0972683275,5.0,1335052800,electronics
A2QDYDMCPU68U5,0972683275,5.0,1385078400,electronics
A35DGOWXUZYTWS,0972683275,5.0,1306800000,electronics
A1JOEW6J1H9CXX,0972683275,5.0,1342137600,electronics
A1GLL5CJ1SFAMS,0972683275,5.0,1326326400,electronics
A3GYJW3I6Q5AXG,0972683275,5.0,1358553600,electronics
A1SFB394R1NHNB,0972683275,5.0,1324944000,electronics
A2683OJ85CLWFA,0972683275,5.0,1360454400,electronics
AXBF39GC4I2EC,0972683275,5.0,1393977600,electronics
A2MBXZ1XGBUFA,0972683275,5.0,1395014400,electronics
A226W9HO3YVYUG,0972683275,5.0,1376956800,electronics
A2UWRQFJ9OIM9L,0972683275,5.0,1352851200,electronics
A14C5D25SZWFLX,0972683275,5.0,1386633600,electronics
AXDW3OXL1ANL4,0972683275,5.0,1372896000,electronics
A3M6S7Y1FNPOLD,0972683275,3.0,1355097600,electronics
A1GSL1M8TPUSB2,0972683275,5.0,1340496000,electronics
A2C4WL8NYM7Q0I,0972683275,4.0,1336521600,electronics
A1VVJLWQ15YTYV,0972683275,4.0,1287014400,electronics
AOU1TM9UA1BZF,0972683275,5.0,1388620800,electronics
A3S5643F4JNLQQ,0972683275,5.0,1373587200,electronics
A1HT4T3HR2W9VG,0972683275,5.0,1396483200,electronics
AJIA55AVU0CUS,0972683275,4.0,1364947200,electronics
A36VF2I8ILFJH1,0972683275,5.0,1358985600,electronics
A106YUCY4SVX1D,0972683275,5.0,1310083200,electronics
A1YVXAIV87Z3LM,0972683275,5.0,1403222400,electronics
A3U6HVI3EWAZWU,0972683275,4.0,1382486400,electronics
A3V0W3FHKL6468,0972683275,5.0,1375660800,electronics
A3C51ESBUD8QAJ,0972683275,4.0,1324598400,electronics
A32YYOS0T4NVG1,0972683275,5.0,1385337600,electronics
A1OO6OKFFDBXNW,0972683275,4.0,1396742400,electronics
A3IC6OB22INS9,0972683275,4.0,1369353600,electronics
A2F1XPTGEADV8R,0972683275,4.0,1366588800,electronics
A3ISZ8KLXYYI7P,0972683275,5.0,1390348800,electronics
A3RD1GFFLG12YC,0972683275,5.0,1388966400,electronics
A1SR2IFR1CBPQW,0972683275,5.0,1359417600,electronics
A1JKBJEKH5GXIT,0972683275,5.0,1327536000,electronics
A2QG84ZEFKUISL,0972683275,5.0,1382054400,electronics
A26FS7F997E7SI,0972683275,4.0,1359936000,electronics
A2QB7E7X3RURZ2,0972683275,3.0,1348185600,electronics
A263GC6WFHUY4Z,0972683275,5.0,1293753600,electronics
A33DH1NN4OOKX3,0972683275,2.0,1323907200,electronics
A25EIC1CXMA1DO,0972683275,5.0,1362182400,electronics
A2EJJTOWAEL7SJ,0972683275,5.0,1357689600,electronics
A2MQ47BBL7F6B6,0972683275,5.0,1267747200,electronics
A3QH8VQDE7HZCR,0972683275,5.0,1286236800,electronics
A2UMQGIOIQ2ZJ9,0972683275,5.0,1350345600,electronics
A2RNG3LFW5CFKX,0972683275,5.0,1361750400,electronics
A25DO9Q43GE6WK,0972683275,5.0,1319155200,electronics
A2LSIS2A2CNLVL,0972683275,4.0,1369872000,electronics
A26UWC5UI7XLY2,0972683275,5.0,1320537600,electronics
A1MDERNKA03DON,0972683275,5.0,1342828800,electronics
A1HZ68B7UMNWVW,0972683275,5.0,1383523200,electronics
A3KWKARBHBSQZF,0972683275,5.0,1324598400,electronics
A6J8D9V5S9MBE,0972683275,5.0,1306886400,electronics
A3Q95HLHAUC34M,0972683275,5.0,1395619200,electronics
A3UBDM2OA2Y3I9,0972683275,5.0,1360540800,electronics
A1AT5LYGF3T3BJ,0972683275,4.0,1393372800,electronics
A2VEU4GLPJUFNP,0972683275,3.0,1385856000,electronics
A143ONYTRZY3SF,0972683275,5.0,1357344000,electronics
A2ASX8RGDVFNOG,0972683275,4.0,1376611200,electronics
A3D1X3ZYUWR0Z9,0972683275,5.0,1346198400,electronics
AYNGELTTLBXVN,0972683275,5.0,1366588800,electronics
A3NMAV0XRHOS1U,0972683275,5.0,1357171200,electronics
AIGTSPP6PLJJW,0972683275,4.0,1350172800,electronics
A3TF6PPEYAQ1KX,0972683275,4.0,1361404800,electronics
A2MJNFUQS2FG92,0972683275,5.0,1355616000,electronics
A37Z3QW5ZDJLSZ,0972683275,5.0,1389571200,electronics
A21DCEYSAP2KM8,0972683275,4.0,1342569600,electronics
A2UZQ5I2XLQYXD,0972683275,5.0,1361750400,electronics
A2I8I2LLVE9U6G,0972683275,5.0,1388102400,electronics
A39Z4OU2C7ENWH,0972683275,3.0,1328572800,electronics
A1UJX9NC57TW5N,0972683275,5.0,1354579200,electronics
A1FQOCN6SNXNG6,0972683275,5.0,1342915200,electronics
AY7Y69EUL5GGL,0972683275,5.0,1394323200,electronics
A31QWH1JR60A5F,0972683275,5.0,1371427200,electronics
A2C0L77SWTXMOV,0972683275,5.0,1364083200,electronics
A2E5IK9TUH8UPD,0972683275,4.0,1331078400,electronics
A3QWCGS4OS44UP,0972683275,4.0,1390435200,electronics
A3UBY3ND3TTNL3,0972683275,1.0,1323907200,electronics
A3TBIJHR03ELEQ,0972683275,4.0,1388707200,electronics
AX3OXHFIKAE4R,0972683275,4.0,1395705600,electronics
A3QRE0I5HSC332,0972683275,4.0,1367798400,electronics
A1C55HT82Y70AE,0972683275,4.0,1398384000,electronics
A1EJKPTGO474WN,0972683275,4.0,1333584000,electronics
AEQR0VUFBZXUY,0972683275,5.0,1363737600,electronics
AKBZI91RTIXM6,0972683275,4.0,1380931200,electronics
A1XQEYP8NDJIGH,0972683275,4.0,1340755200,electronics
A1VL1D97E9PJGX,0972683275,5.0,1356566400,electronics
A2RHDVCXQVFFXM,0972683275,5.0,1375660800,electronics
A32QNTFPVVY3P4,0972683275,4.0,1306281600,electronics
A2HG19HOW4IZ7L,0972683275,5.0,1320969600,electronics
AGZ1HS2KBSFRG,0972683275,4.0,1392076800,electronics
A1NOPFD9YTMXHB,0972683275,4.0,1393545600,electronics
A1CWI7TXJW674Q,0972683275,5.0,1367971200,electronics
A11XEQWME3DHFF,0972683275,4.0,1358899200,electronics
A2S089YNV6Y2D1,0972683275,4.0,1384214400,electronics
A2SKYCFKIOGG19,0972683275,5.0,1388707200,electronics
AL4WX7LL4ISYK,0972683275,4.0,1395187200,electronics
